velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.009814867193713352,-0.5235694772669969,-0.08755750814162833,1.2238024420846063
0.009715582416937998,-0.5340837391574167,-0.0903583887587897,1.2181205558435846
0.009584501764963354,-0.5469560575253094,-0.09100931298307845,1.2103629924084156
0.009419989493800695,-0.5622433324740119,-0.09073198379191884,1.2008469574706822
0.009224495788983413,-0.5793580881627859,-0.0907262277847262,1.1898231053402064
0.009005063111687788,-0.5976979910651032,-0.09165142900484194,1.1776281337113856
0.008772818692816339,-0.6163975342841692,-0.09345431797373412,1.1647110032762384
0.008542146536387357,-0.6342332630899514,-0.09551879875156866,1.1516062377555827
0.00833034648128356,-0.6500887367343544,-0.09700827348438319,1.13885402997273
0.00815684803866546,-0.6631937291779033,-0.09734908556547878,1.1269326496494037
0.008040836766617487,-0.6734760374032753,-0.0967254373611968,1.116190168157539
0.007998143776312023,-0.6818500822341115,-0.09641244379492102,1.1068142046924405
0.008038758054616386,-0.6897307427011355,-0.09863274237481595,1.0989026676835258
0.008165230203259183,-0.6983358906418861,-0.1055012598146416,1.092337982991413
0.008372164962097974,-0.708236803628684,-0.11729762094970053,1.0867531889641084
0.008647140278830638,-0.7189546910314357,-0.1313553897994198,1.0820668330654208
0.0089727867568147,-0.7288939478361798,-0.14307444068584313,1.0787091557918413
0.009329026484148408,-0.7359865747220976,-0.14883176456641625,1.077103436961665
0.009694752047103204,-0.7388491517015836,-0.1481824734790314,1.0774015361571805
0.01004936234843221,-0.7375126034653227,-0.14343342627134187,1.079683090020532
0.010374433700598394,-0.7329633541458093,-0.13761808957781427,1.0841426038913076
0.010654963704816315,-0.725912118760924,-0.13245486794606956,1.0911942764681883
0.01087971274644543,-0.7157246963928398,-0.12717098859102502,1.101222544124385
0.011040976197470378,-0.7007444752283188,-0.11950400289295143,1.1140436311659054
0.011134411726232009,-0.6796834121360738,-0.10809283952812777,1.1288040046834762
0.011158877592905877,-0.6520223917458401,-0.09334779368074222,1.1443617347480157
0.011116102409097122,-0.6179676499081309,-0.07703871449144804,1.1596605771956008
